case_id,pers_id,sentence_date,release_date,crime_type,ed_level,original_sentence_date,original_release_date,original_release_date_plus_1,original_release_date_plus_2,original_release_date_plus_3
1749,122735,2008-01-02T00:00:00Z,2010-03-27T00:00:00Z,Drug,Less than high school,2008-01-02T00:00:00Z,2010-03-27T00:00:00Z,2011-03-27T00:00:00Z,2012-03-27T00:00:00Z,2013-03-27T00:00:00Z
1750,122735,2010-12-10T00:00:00Z,2012-08-05T00:00:00Z,Public,Less than high school,2008-01-02T00:00:00Z,2010-03-27T00:00:00Z,2011-03-27T00:00:00Z,2012-03-27T00:00:00Z,2013-03-27T00:00:00Z
1751,122735,2012-12-29T00:00:00Z,2014-10-06T00:00:00Z,Drug,Less than high school,2008-01-02T00:00:00Z,2010-03-27T00:00:00Z,2011-03-27T00:00:00Z,2012-03-27T00:00:00Z,2013-03-27T00:00:00Z
1754,123060,2009-10-13T00:00:00Z,2010-05-03T00:00:00Z,Property,Bachelor's degree or higher',2009-10-13T00:00:00Z,2010-05-03T00:00:00Z,2011-05-03T00:00:00Z,2012-05-03T00:00:00Z,2013-05-03T00:00:00Z
1755,123060,2012-10-31T00:00:00Z,2014-02-25T00:00:00Z,Property,Bachelor's degree or higher',2009-10-13T00:00:00Z,2010-05-03T00:00:00Z,2011-05-03T00:00:00Z,2012-05-03T00:00:00Z,2013-05-03T00:00:00Z
1762,123605,2009-10-26T00:00:00Z,2010-12-02T00:00:00Z,Property,Bachelor's degree or higher',2009-10-26T00:00:00Z,2010-12-02T00:00:00Z,2011-12-02T00:00:00Z,2012-12-02T00:00:00Z,2013-12-02T00:00:00Z
1766,123930,2008-10-04T00:00:00Z,2010-03-28T00:00:00Z,Violent,Associate degree,2008-10-04T00:00:00Z,2010-03-28T00:00:00Z,2011-03-28T00:00:00Z,2012-03-28T00:00:00Z,2013-03-28T00:00:00Z
1772,124475,2008-07-22T00:00:00Z,2010-05-01T00:00:00Z,Drug,Associate degree,2008-07-22T00:00:00Z,2010-05-01T00:00:00Z,2011-05-01T00:00:00Z,2012-05-01T00:00:00Z,2013-05-01T00:00:00Z
1776,124800,2008-12-31T00:00:00Z,2010-01-12T00:00:00Z,Property,High school degree,2008-12-31T00:00:00Z,2010-01-12T00:00:00Z,2011-01-12T00:00:00Z,2012-01-12T00:00:00Z,2013-01-12T00:00:00Z
1780,125125,2009-10-26T00:00:00Z,2010-09-06T00:00:00Z,Drug,Bachelor's degree or higher',2009-10-26T00:00:00Z,2010-09-06T00:00:00Z,2011-09-06T00:00:00Z,2012-09-06T00:00:00Z,2013-09-06T00:00:00Z
1784,125345,2008-04-09T00:00:00Z,2010-11-16T00:00:00Z,Drug,High school degree,2008-04-09T00:00:00Z,2010-11-16T00:00:00Z,2011-11-16T00:00:00Z,2012-11-16T00:00:00Z,2013-11-16T00:00:00Z
1785,125345,2012-06-01T00:00:00Z,2013-02-01T00:00:00Z,Violent,High school degree,2008-04-09T00:00:00Z,2010-11-16T00:00:00Z,2011-11-16T00:00:00Z,2012-11-16T00:00:00Z,2013-11-16T00:00:00Z
1788,125670,2009-06-01T00:00:00Z,2010-12-10T00:00:00Z,Drug,Associate degree,2009-06-01T00:00:00Z,2010-12-10T00:00:00Z,2011-12-10T00:00:00Z,2012-12-10T00:00:00Z,2013-12-10T00:00:00Z
1792,125995,2009-09-22T00:00:00Z,2010-10-23T00:00:00Z,Property,High school degree,2009-09-22T00:00:00Z,2010-10-23T00:00:00Z,2011-10-23T00:00:00Z,2012-10-23T00:00:00Z,2013-10-23T00:00:00Z
1793,125995,2012-04-20T00:00:00Z,2012-11-25T00:00:00Z,Drug,High school degree,2009-09-22T00:00:00Z,2010-10-23T00:00:00Z,2011-10-23T00:00:00Z,2012-10-23T00:00:00Z,2013-10-23T00:00:00Z
1794,125995,2014-06-14T00:00:00Z,2014-08-12T00:00:00Z,Public,High school degree,2009-09-22T00:00:00Z,2010-10-23T00:00:00Z,2011-10-23T00:00:00Z,2012-10-23T00:00:00Z,2013-10-23T00:00:00Z
1798,126215,2009-05-10T00:00:00Z,2010-10-21T00:00:00Z,Drug,High school degree,2009-05-10T00:00:00Z,2010-10-21T00:00:00Z,2011-10-21T00:00:00Z,2012-10-21T00:00:00Z,2013-10-21T00:00:00Z
1802,126540,2008-11-07T00:00:00Z,2010-10-17T00:00:00Z,Drug,Bachelor's degree or higher',2008-11-07T00:00:00Z,2010-10-17T00:00:00Z,2011-10-17T00:00:00Z,2012-10-17T00:00:00Z,2013-10-17T00:00:00Z
1806,126865,2009-09-18T00:00:00Z,2010-03-17T00:00:00Z,Property,High school degree,2009-09-18T00:00:00Z,2010-03-17T00:00:00Z,2011-03-17T00:00:00Z,2012-03-17T00:00:00Z,2013-03-17T00:00:00Z
1807,126865,2012-05-09T00:00:00Z,2012-12-10T00:00:00Z,Property,High school degree,2009-09-18T00:00:00Z,2010-03-17T00:00:00Z,2011-03-17T00:00:00Z,2012-03-17T00:00:00Z,2013-03-17T00:00:00Z
1808,126865,2013-08-03T00:00:00Z,2014-05-26T00:00:00Z,Public,High school degree,2009-09-18T00:00:00Z,2010-03-17T00:00:00Z,2011-03-17T00:00:00Z,2012-03-17T00:00:00Z,2013-03-17T00:00:00Z
1816,127410,2010-05-13T00:00:00Z,2010-09-27T00:00:00Z,Property,High school degree,2010-05-13T00:00:00Z,2010-09-27T00:00:00Z,2011-09-27T00:00:00Z,2012-09-27T00:00:00Z,2013-09-27T00:00:00Z
1820,127735,2008-10-17T00:00:00Z,2010-05-29T00:00:00Z,Drug,High school degree,2008-10-17T00:00:00Z,2010-05-29T00:00:00Z,2011-05-29T00:00:00Z,2012-05-29T00:00:00Z,2013-05-29T00:00:00Z
1821,127735,2012-04-24T00:00:00Z,2013-02-16T00:00:00Z,Public,High school degree,2008-10-17T00:00:00Z,2010-05-29T00:00:00Z,2011-05-29T00:00:00Z,2012-05-29T00:00:00Z,2013-05-29T00:00:00Z
1828,128280,2009-06-06T00:00:00Z,2010-10-07T00:00:00Z,Violent,Less than high school,2009-06-06T00:00:00Z,2010-10-07T00:00:00Z,2011-10-07T00:00:00Z,2012-10-07T00:00:00Z,2013-10-07T00:00:00Z
1828,128280,2009-06-06T00:00:00Z,2010-10-07T00:00:00Z,Violent,Less than high school,2009-06-06T00:00:00Z,2010-10-07T00:00:00Z,2011-10-07T00:00:00Z,2012-10-07T00:00:00Z,2013-10-07T00:00:00Z
1828,128280,2009-06-06T00:00:00Z,2010-10-07T00:00:00Z,Drug,Less than high school,2009-06-06T00:00:00Z,2010-10-07T00:00:00Z,2011-10-07T00:00:00Z,2012-10-07T00:00:00Z,2013-10-07T00:00:00Z
1828,128280,2009-06-06T00:00:00Z,2010-10-07T00:00:00Z,Drug,Less than high school,2009-06-06T00:00:00Z,2010-10-07T00:00:00Z,2011-10-07T00:00:00Z,2012-10-07T00:00:00Z,2013-10-07T00:00:00Z
1831,128605,2010-05-11T00:00:00Z,2010-09-14T00:00:00Z,Property,Bachelor's degree or higher',2010-05-11T00:00:00Z,2010-09-14T00:00:00Z,2011-09-14T00:00:00Z,2012-09-14T00:00:00Z,2013-09-14T00:00:00Z
1835,128930,2008-07-02T00:00:00Z,2010-07-10T00:00:00Z,Violent,High school degree,2008-07-02T00:00:00Z,2010-07-10T00:00:00Z,2011-07-10T00:00:00Z,2012-07-10T00:00:00Z,2013-07-10T00:00:00Z
1839,129150,2010-01-14T00:00:00Z,2010-10-09T00:00:00Z,Drug,High school degree,2010-01-14T00:00:00Z,2010-10-09T00:00:00Z,2011-10-09T00:00:00Z,2012-10-09T00:00:00Z,2013-10-09T00:00:00Z
1840,129150,2011-01-06T00:00:00Z,2011-11-03T00:00:00Z,Drug,High school degree,2010-01-14T00:00:00Z,2010-10-09T00:00:00Z,2011-10-09T00:00:00Z,2012-10-09T00:00:00Z,2013-10-09T00:00:00Z
1843,129475,2008-09-28T00:00:00Z,2010-01-25T00:00:00Z,Drug,Associate degree,2008-09-28T00:00:00Z,2010-01-25T00:00:00Z,2011-01-25T00:00:00Z,2012-01-25T00:00:00Z,2013-01-25T00:00:00Z
1846,129800,2008-02-16T00:00:00Z,2010-06-07T00:00:00Z,Drug,High school degree,2008-02-16T00:00:00Z,2010-06-07T00:00:00Z,2011-06-07T00:00:00Z,2012-06-07T00:00:00Z,2013-06-07T00:00:00Z
1847,129800,2010-12-11T00:00:00Z,2011-07-27T00:00:00Z,Property,High school degree,2008-02-16T00:00:00Z,2010-06-07T00:00:00Z,2011-06-07T00:00:00Z,2012-06-07T00:00:00Z,2013-06-07T00:00:00Z
1848,129800,2012-10-22T00:00:00Z,2014-11-03T00:00:00Z,Drug,High school degree,2008-02-16T00:00:00Z,2010-06-07T00:00:00Z,2011-06-07T00:00:00Z,2012-06-07T00:00:00Z,2013-06-07T00:00:00Z
1855,130345,2008-07-14T00:00:00Z,2010-11-11T00:00:00Z,Drug,Associate degree,2008-07-14T00:00:00Z,2010-11-11T00:00:00Z,2011-11-11T00:00:00Z,2012-11-11T00:00:00Z,2013-11-11T00:00:00Z
1856,130345,2011-04-08T00:00:00Z,2012-05-02T00:00:00Z,Drug,Associate degree,2008-07-14T00:00:00Z,2010-11-11T00:00:00Z,2011-11-11T00:00:00Z,2012-11-11T00:00:00Z,2013-11-11T00:00:00Z
1860,130670,2008-02-04T00:00:00Z,2010-11-27T00:00:00Z,Violent,Associate degree,2008-02-04T00:00:00Z,2010-11-27T00:00:00Z,2011-11-27T00:00:00Z,2012-11-27T00:00:00Z,2013-11-27T00:00:00Z
1866,131215,2009-10-30T00:00:00Z,2010-08-16T00:00:00Z,Property,Associate degree,2009-10-30T00:00:00Z,2010-08-16T00:00:00Z,2011-08-16T00:00:00Z,2012-08-16T00:00:00Z,2013-08-16T00:00:00Z
1870,131540,2008-05-11T00:00:00Z,2010-10-24T00:00:00Z,Violent,High school degree,2008-05-11T00:00:00Z,2010-10-24T00:00:00Z,2011-10-24T00:00:00Z,2012-10-24T00:00:00Z,2013-10-24T00:00:00Z
1874,131865,2008-05-26T00:00:00Z,2010-02-07T00:00:00Z,Violent,High school degree,2008-05-26T00:00:00Z,2010-02-07T00:00:00Z,2011-02-07T00:00:00Z,2012-02-07T00:00:00Z,2013-02-07T00:00:00Z
1875,131865,2011-08-01T00:00:00Z,2011-12-21T00:00:00Z,Public,High school degree,2008-05-26T00:00:00Z,2010-02-07T00:00:00Z,2011-02-07T00:00:00Z,2012-02-07T00:00:00Z,2013-02-07T00:00:00Z
1879,132085,2010-03-06T00:00:00Z,2010-07-19T00:00:00Z,Drug,Associate degree,2010-03-06T00:00:00Z,2010-07-19T00:00:00Z,2011-07-19T00:00:00Z,2012-07-19T00:00:00Z,2013-07-19T00:00:00Z
1882,132410,2009-05-02T00:00:00Z,2010-10-07T00:00:00Z,Drug,Associate degree,2009-05-02T00:00:00Z,2010-10-07T00:00:00Z,2011-10-07T00:00:00Z,2012-10-07T00:00:00Z,2013-10-07T00:00:00Z
1886,132735,2009-04-25T00:00:00Z,2010-11-09T00:00:00Z,Violent,Less than high school,2009-04-25T00:00:00Z,2010-11-09T00:00:00Z,2011-11-09T00:00:00Z,2012-11-09T00:00:00Z,2013-11-09T00:00:00Z
1890,132955,2009-11-09T00:00:00Z,2010-06-30T00:00:00Z,Property,High school degree,2009-11-09T00:00:00Z,2010-06-30T00:00:00Z,2011-06-30T00:00:00Z,2012-06-30T00:00:00Z,2013-06-30T00:00:00Z
1891,132955,2012-08-03T00:00:00Z,2013-07-15T00:00:00Z,Drug,High school degree,2009-11-09T00:00:00Z,2010-06-30T00:00:00Z,2011-06-30T00:00:00Z,2012-06-30T00:00:00Z,2013-06-30T00:00:00Z
1895,133280,2008-05-13T00:00:00Z,2010-09-18T00:00:00Z,Violent,Associate degree,2008-05-13T00:00:00Z,2010-09-18T00:00:00Z,2011-09-18T00:00:00Z,2012-09-18T00:00:00Z,2013-09-18T00:00:00Z
1899,133605,2008-07-02T00:00:00Z,2010-09-06T00:00:00Z,Drug,Some college,2008-07-02T00:00:00Z,2010-09-06T00:00:00Z,2011-09-06T00:00:00Z,2012-09-06T00:00:00Z,2013-09-06T00:00:00Z
1900,133605,2012-07-13T00:00:00Z,2014-03-10T00:00:00Z,Violent,Some college,2008-07-02T00:00:00Z,2010-09-06T00:00:00Z,2011-09-06T00:00:00Z,2012-09-06T00:00:00Z,2013-09-06T00:00:00Z
1908,134150,2007-10-13T00:00:00Z,2010-05-18T00:00:00Z,Public,Less than high school,2007-10-13T00:00:00Z,2010-05-18T00:00:00Z,2011-05-18T00:00:00Z,2012-05-18T00:00:00Z,2013-05-18T00:00:00Z
1909,134150,2011-09-20T00:00:00Z,2012-11-05T00:00:00Z,Violent,Less than high school,2007-10-13T00:00:00Z,2010-05-18T00:00:00Z,2011-05-18T00:00:00Z,2012-05-18T00:00:00Z,2013-05-18T00:00:00Z
1913,134475,2008-05-27T00:00:00Z,2010-02-05T00:00:00Z,Drug,Bachelor's degree or higher',2008-05-27T00:00:00Z,2010-02-05T00:00:00Z,2011-02-05T00:00:00Z,2012-02-05T00:00:00Z,2013-02-05T00:00:00Z
1914,134475,2011-08-19T00:00:00Z,2012-06-30T00:00:00Z,Public,Bachelor's degree or higher',2008-05-27T00:00:00Z,2010-02-05T00:00:00Z,2011-02-05T00:00:00Z,2012-02-05T00:00:00Z,2013-02-05T00:00:00Z
1921,135020,2009-11-26T00:00:00Z,2010-05-16T00:00:00Z,Property,Associate degree,2009-11-26T00:00:00Z,2010-05-16T00:00:00Z,2011-05-16T00:00:00Z,2012-05-16T00:00:00Z,2013-05-16T00:00:00Z
1922,135020,2012-07-02T00:00:00Z,2013-11-01T00:00:00Z,Property,Associate degree,2009-11-26T00:00:00Z,2010-05-16T00:00:00Z,2011-05-16T00:00:00Z,2012-05-16T00:00:00Z,2013-05-16T00:00:00Z
1925,135345,2007-03-24T00:00:00Z,2010-01-12T00:00:00Z,Property,High school degree,2007-03-24T00:00:00Z,2010-01-12T00:00:00Z,2011-01-12T00:00:00Z,2012-01-12T00:00:00Z,2013-01-12T00:00:00Z
1926,135345,2011-07-30T00:00:00Z,2013-09-15T00:00:00Z,Violent,High school degree,2007-03-24T00:00:00Z,2010-01-12T00:00:00Z,2011-01-12T00:00:00Z,2012-01-12T00:00:00Z,2013-01-12T00:00:00Z
1930,135670,2009-07-04T00:00:00Z,2010-10-24T00:00:00Z,Drug,Less than high school,2009-07-04T00:00:00Z,2010-10-24T00:00:00Z,2011-10-24T00:00:00Z,2012-10-24T00:00:00Z,2013-10-24T00:00:00Z
1931,135670,2012-04-14T00:00:00Z,2013-09-11T00:00:00Z,Property,Less than high school,2009-07-04T00:00:00Z,2010-10-24T00:00:00Z,2011-10-24T00:00:00Z,2012-10-24T00:00:00Z,2013-10-24T00:00:00Z
1935,135890,2009-07-27T00:00:00Z,2010-07-06T00:00:00Z,Property,High school degree,2009-07-27T00:00:00Z,2010-07-06T00:00:00Z,2011-07-06T00:00:00Z,2012-07-06T00:00:00Z,2013-07-06T00:00:00Z
1938,136215,2008-04-07T00:00:00Z,2010-05-21T00:00:00Z,Property,Associate degree,2008-04-07T00:00:00Z,2010-05-21T00:00:00Z,2011-05-21T00:00:00Z,2012-05-21T00:00:00Z,2013-05-21T00:00:00Z
1939,136215,2011-10-22T00:00:00Z,2013-06-03T00:00:00Z,Drug,Associate degree,2008-04-07T00:00:00Z,2010-05-21T00:00:00Z,2011-05-21T00:00:00Z,2012-05-21T00:00:00Z,2013-05-21T00:00:00Z
1940,136215,2014-11-18T00:00:00Z,2014-12-21T00:00:00Z,Public,Associate degree,2008-04-07T00:00:00Z,2010-05-21T00:00:00Z,2011-05-21T00:00:00Z,2012-05-21T00:00:00Z,2013-05-21T00:00:00Z
1943,136540,2009-03-29T00:00:00Z,2010-06-15T00:00:00Z,Drug,Associate degree,2009-03-29T00:00:00Z,2010-06-15T00:00:00Z,2011-06-15T00:00:00Z,2012-06-15T00:00:00Z,2013-06-15T00:00:00Z
1950,137085,2008-03-17T00:00:00Z,2010-08-05T00:00:00Z,Property,Less than high school,2008-03-17T00:00:00Z,2010-08-05T00:00:00Z,2011-08-05T00:00:00Z,2012-08-05T00:00:00Z,2013-08-05T00:00:00Z
1951,137085,2012-07-02T00:00:00Z,2012-10-29T00:00:00Z,Property,Less than high school,2008-03-17T00:00:00Z,2010-08-05T00:00:00Z,2011-08-05T00:00:00Z,2012-08-05T00:00:00Z,2013-08-05T00:00:00Z
1952,137085,2013-03-13T00:00:00Z,2014-09-01T00:00:00Z,Drug,Less than high school,2008-03-17T00:00:00Z,2010-08-05T00:00:00Z,2011-08-05T00:00:00Z,2012-08-05T00:00:00Z,2013-08-05T00:00:00Z
1964,137955,2009-04-16T00:00:00Z,2010-03-20T00:00:00Z,Property,Bachelor's degree or higher',2009-04-16T00:00:00Z,2010-03-20T00:00:00Z,2011-03-20T00:00:00Z,2012-03-20T00:00:00Z,2013-03-20T00:00:00Z
1965,137955,2011-07-23T00:00:00Z,2012-06-10T00:00:00Z,Drug,Bachelor's degree or higher',2009-04-16T00:00:00Z,2010-03-20T00:00:00Z,2011-03-20T00:00:00Z,2012-03-20T00:00:00Z,2013-03-20T00:00:00Z
1969,138280,2008-03-04T00:00:00Z,2010-12-20T00:00:00Z,Violent,High school degree,2008-03-04T00:00:00Z,2010-12-20T00:00:00Z,2011-12-20T00:00:00Z,2012-12-20T00:00:00Z,2013-12-20T00:00:00Z
1970,138280,2012-11-02T00:00:00Z,2014-07-08T00:00:00Z,Drug,High school degree,2008-03-04T00:00:00Z,2010-12-20T00:00:00Z,2011-12-20T00:00:00Z,2012-12-20T00:00:00Z,2013-12-20T00:00:00Z
1971,138280,2014-11-07T00:00:00Z,2014-12-30T00:00:00Z,Public,High school degree,2008-03-04T00:00:00Z,2010-12-20T00:00:00Z,2011-12-20T00:00:00Z,2012-12-20T00:00:00Z,2013-12-20T00:00:00Z
1975,138605,2007-09-23T00:00:00Z,2010-08-03T00:00:00Z,Drug,Associate degree,2007-09-23T00:00:00Z,2010-08-03T00:00:00Z,2011-08-03T00:00:00Z,2012-08-03T00:00:00Z,2013-08-03T00:00:00Z
1976,138605,2011-10-04T00:00:00Z,2012-08-16T00:00:00Z,Public,Associate degree,2007-09-23T00:00:00Z,2010-08-03T00:00:00Z,2011-08-03T00:00:00Z,2012-08-03T00:00:00Z,2013-08-03T00:00:00Z
1977,138605,2013-04-20T00:00:00Z,2013-12-14T00:00:00Z,Public,Associate degree,2007-09-23T00:00:00Z,2010-08-03T00:00:00Z,2011-08-03T00:00:00Z,2012-08-03T00:00:00Z,2013-08-03T00:00:00Z
1981,138825,2008-11-18T00:00:00Z,2010-11-25T00:00:00Z,Drug,High school degree,2008-11-18T00:00:00Z,2010-11-25T00:00:00Z,2011-11-25T00:00:00Z,2012-11-25T00:00:00Z,2013-11-25T00:00:00Z
1982,138825,2011-03-21T00:00:00Z,2012-01-28T00:00:00Z,Violent,High school degree,2008-11-18T00:00:00Z,2010-11-25T00:00:00Z,2011-11-25T00:00:00Z,2012-11-25T00:00:00Z,2013-11-25T00:00:00Z
1983,138825,2013-09-28T00:00:00Z,2014-01-01T00:00:00Z,Property,High school degree,2008-11-18T00:00:00Z,2010-11-25T00:00:00Z,2011-11-25T00:00:00Z,2012-11-25T00:00:00Z,2013-11-25T00:00:00Z
1986,139150,2009-01-07T00:00:00Z,2010-02-17T00:00:00Z,Drug,Less than high school,2009-01-07T00:00:00Z,2010-02-17T00:00:00Z,2011-02-17T00:00:00Z,2012-02-17T00:00:00Z,2013-02-17T00:00:00Z
1987,139150,2011-08-16T00:00:00Z,2012-07-12T00:00:00Z,Property,Less than high school,2009-01-07T00:00:00Z,2010-02-17T00:00:00Z,2011-02-17T00:00:00Z,2012-02-17T00:00:00Z,2013-02-17T00:00:00Z
1987,139150,2011-08-16T00:00:00Z,2012-07-12T00:00:00Z,Property,Less than high school,2009-01-07T00:00:00Z,2010-02-17T00:00:00Z,2011-02-17T00:00:00Z,2012-02-17T00:00:00Z,2013-02-17T00:00:00Z
1988,139150,2013-08-25T00:00:00Z,2014-12-29T00:00:00Z,Violent,Less than high school,2009-01-07T00:00:00Z,2010-02-17T00:00:00Z,2011-02-17T00:00:00Z,2012-02-17T00:00:00Z,2013-02-17T00:00:00Z
1992,139475,2009-08-18T00:00:00Z,2010-05-22T00:00:00Z,Drug,High school degree,2009-08-18T00:00:00Z,2010-05-22T00:00:00Z,2011-05-22T00:00:00Z,2012-05-22T00:00:00Z,2013-05-22T00:00:00Z
1993,139475,2011-05-14T00:00:00Z,2013-06-06T00:00:00Z,Drug,High school degree,2009-08-18T00:00:00Z,2010-05-22T00:00:00Z,2011-05-22T00:00:00Z,2012-05-22T00:00:00Z,2013-05-22T00:00:00Z
1997,139695,2009-08-19T00:00:00Z,2010-08-19T00:00:00Z,Drug,Associate degree,2009-08-19T00:00:00Z,2010-08-19T00:00:00Z,2011-08-19T00:00:00Z,2012-08-19T00:00:00Z,2013-08-19T00:00:00Z
2001,140020,2008-10-06T00:00:00Z,2010-07-13T00:00:00Z,Violent,Associate degree,2008-10-06T00:00:00Z,2010-07-13T00:00:00Z,2011-07-13T00:00:00Z,2012-07-13T00:00:00Z,2013-07-13T00:00:00Z
2005,140345,2009-09-10T00:00:00Z,2010-11-11T00:00:00Z,Drug,Less than high school,2009-09-10T00:00:00Z,2010-11-11T00:00:00Z,2011-11-11T00:00:00Z,2012-11-11T00:00:00Z,2013-11-11T00:00:00Z
2006,140345,2012-04-20T00:00:00Z,2013-03-31T00:00:00Z,Public,Less than high school,2009-09-10T00:00:00Z,2010-11-11T00:00:00Z,2011-11-11T00:00:00Z,2012-11-11T00:00:00Z,2013-11-11T00:00:00Z
2014,140890,2010-03-16T00:00:00Z,2010-08-25T00:00:00Z,Property,Less than high school,2010-03-16T00:00:00Z,2010-08-25T00:00:00Z,2011-08-25T00:00:00Z,2012-08-25T00:00:00Z,2013-08-25T00:00:00Z
2018,141215,2008-08-26T00:00:00Z,2010-12-10T00:00:00Z,Drug,Associate degree,2008-08-26T00:00:00Z,2010-12-10T00:00:00Z,2011-12-10T00:00:00Z,2012-12-10T00:00:00Z,2013-12-10T00:00:00Z
2025,141760,2009-01-01T00:00:00Z,2010-08-01T00:00:00Z,Drug,High school degree,2009-01-01T00:00:00Z,2010-08-01T00:00:00Z,2011-08-01T00:00:00Z,2012-08-01T00:00:00Z,2013-08-01T00:00:00Z
2032,142410,2009-08-14T00:00:00Z,2010-02-27T00:00:00Z,Public,Associate degree,2009-08-14T00:00:00Z,2010-02-27T00:00:00Z,2011-02-27T00:00:00Z,2012-02-27T00:00:00Z,2013-02-27T00:00:00Z
2036,142630,2010-02-10T00:00:00Z,2010-05-22T00:00:00Z,Property,High school degree,2010-02-10T00:00:00Z,2010-05-22T00:00:00Z,2011-05-22T00:00:00Z,2012-05-22T00:00:00Z,2013-05-22T00:00:00Z
2037,142630,2011-08-30T00:00:00Z,2011-10-30T00:00:00Z,Violent,High school degree,2010-02-10T00:00:00Z,2010-05-22T00:00:00Z,2011-05-22T00:00:00Z,2012-05-22T00:00:00Z,2013-05-22T00:00:00Z
2040,142955,2007-07-23T00:00:00Z,2010-04-16T00:00:00Z,Violent,Less than high school,2007-07-23T00:00:00Z,2010-04-16T00:00:00Z,2011-04-16T00:00:00Z,2012-04-16T00:00:00Z,2013-04-16T00:00:00Z
2041,142955,2011-01-03T00:00:00Z,2012-04-17T00:00:00Z,Drug,Less than high school,2007-07-23T00:00:00Z,2010-04-16T00:00:00Z,2011-04-16T00:00:00Z,2012-04-16T00:00:00Z,2013-04-16T00:00:00Z
2042,142955,2013-04-25T00:00:00Z,2014-04-15T00:00:00Z,Drug,Less than high school,2007-07-23T00:00:00Z,2010-04-16T00:00:00Z,2011-04-16T00:00:00Z,2012-04-16T00:00:00Z,2013-04-16T00:00:00Z
2052,143825,2008-10-30T00:00:00Z,2010-08-28T00:00:00Z,Violent,High school degree,2008-10-30T00:00:00Z,2010-08-28T00:00:00Z,2011-08-28T00:00:00Z,2012-08-28T00:00:00Z,2013-08-28T00:00:00Z
2053,143825,2010-11-21T00:00:00Z,2012-07-30T00:00:00Z,Violent,High school degree,2008-10-30T00:00:00Z,2010-08-28T00:00:00Z,2011-08-28T00:00:00Z,2012-08-28T00:00:00Z,2013-08-28T00:00:00Z
2054,143825,2013-07-26T00:00:00Z,2013-08-26T00:00:00Z,Property,High school degree,2008-10-30T00:00:00Z,2010-08-28T00:00:00Z,2011-08-28T00:00:00Z,2012-08-28T00:00:00Z,2013-08-28T00:00:00Z
2058,144150,2009-03-17T00:00:00Z,2010-02-27T00:00:00Z,Drug,Less than high school,2009-03-17T00:00:00Z,2010-02-27T00:00:00Z,2011-02-27T00:00:00Z,2012-02-27T00:00:00Z,2013-02-27T00:00:00Z
2059,144150,2011-10-07T00:00:00Z,2011-12-15T00:00:00Z,Property,Less than high school,2009-03-17T00:00:00Z,2010-02-27T00:00:00Z,2011-02-27T00:00:00Z,2012-02-27T00:00:00Z,2013-02-27T00:00:00Z
2066,144695,2010-03-26T00:00:00Z,2010-09-04T00:00:00Z,Property,High school degree,2010-03-26T00:00:00Z,2010-09-04T00:00:00Z,2011-09-04T00:00:00Z,2012-09-04T00:00:00Z,2013-09-04T00:00:00Z
2067,144695,2011-06-14T00:00:00Z,2013-05-22T00:00:00Z,Drug,High school degree,2010-03-26T00:00:00Z,2010-09-04T00:00:00Z,2011-09-04T00:00:00Z,2012-09-04T00:00:00Z,2013-09-04T00:00:00Z
2071,145020,2008-01-05T00:00:00Z,2010-07-02T00:00:00Z,Violent,Less than high school,2008-01-05T00:00:00Z,2010-07-02T00:00:00Z,2011-07-02T00:00:00Z,2012-07-02T00:00:00Z,2013-07-02T00:00:00Z
